,TIMESTAMP,RECORD,Site,batt_volt,FC_mass,FC_QC,FC_samples,LE,ET,LE_QC,LE_samples,H,H_QC,H_samples,H_FW,H_FW_samples,G,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,SG_1_1_1,SG_2_1_1,SG_3_1_1,SG_4_1_1,SG_5_1_1,energy_closure,poor_energy_closure_flg,Bowen_ratio,TAU,TAU_QC,USTAR,TSTAR,TKE,TA_1_1_1,RH_1_1_1,T_DP_1_1_1,amb_e,amb_e_sat,TA_2_1_1,RH_2_1_1,T_DP_2_1_1,e,e_sat,TA_3_1_1,RH_3_1_1,T_DP_3_1_1,e_probe,e_sat_probe,H2O_probe,PA,VPD,Ux,Ux_SIGMA,Uy,Uy_SIGMA,Uz,Uz_SIGMA,T_SONIC,T_SONIC_SIGMA,sonic_azimuth,WS,WS_RSLT,WD_SONIC,WD_SIGMA,WD,WS_MAX,CO2_density,CO2_density_SIGMA,H2O_density,H2O_density_SIGMA,CO2_sig_strgth_Min,H2O_sig_strgth_Min,FW,FW_SIGMA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,sun_azimuth,sun_elevation,hour_angle,sun_declination,air_mass_coeff,daytime,T_CANOPY,T_SI111_body,TS1_2cm,TS1_6cm,TS2_2cm,TS2_6cm,TS3_2cm,TS3_6cm,TS4_2cm,TS4_6cm,TS5_2cm,TS5_6cm,SoilWater_1,SoilWater_2,SoilWater_3,SoilWater_4,SoilWater_5,hydra1_temp,hydra2_temp,hydra3_temp,hydra4_temp,hydra5_temp,G_plate_1_1_1,G_plate_2_1_1,G_plate_3_1_1,G_plate_4_1_1,G_plate_5_1_1,Duty_cycle_TS100_Fan_Avg,Freq_tach_TS100_Avg,P_Tot,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FP_DIST_INTRST,FP_EQUATION,ALB,T_nr_Avg,LW_IN_meas,LW_OUT_meas,TS_1,TS_2,shf_plate_Avg(1),shf_plate_Avg(2)
37018,2025-08-27 16:30:00,3127,WWF,12.17528,-0.1635338,9.0,36000,138.5232,0.2058704,9.0,36000,34.43749,9.0,36000,0.8724089,36000.0,-31.95265,-21.75596,-87.2057,-19.48208,-21.22952,-10.08999,-38.41027,-118.3044,-40.66953,-31.98892,-24.33376,0.679127,-1.0,0.2486045,0.2428858,9.0,0.4607595,-0.06484731,1.06969,33.3592,11.32965,-0.7058604,0.5843185,5.156833,33.26939,11.3812,-0.7098472,0.5841566,5.131203,33.2065,18.41736,6.035269,0.9416936,5.112918,6.660589,100.8322,45.47046,-2.243876,0.9783807,-0.04007348,0.9399933,0.08866507,0.5464101,33.83524,0.2582295,0,2.418347,2.244231,181.0231,21.73421,178.9769,7.204521,713.0497,1.513101,4.130803,0.3080736,0.9460099,0.9096072,33.63127,0.2039451,224.9704,449.1033,71.01278,345.87,501.2322,259.177,28.4147,61.24021,9.688665,2.091285,0.2,32.48969,33.61227,26.26886,24.75839,27.72212,26.42983,32.49434,31.01577,25.25574,25.03412,24.84411,24.08359,38.32444,41.94444,11.97833,26.55,18.81889,25.01065,27.38713,31.94134,24.70475,24.29099,16.65431,31.09869,21.18744,10.7594,14.24378,1.0,3808.0,0.0,56.70324,158.5253,80.87751,61.18829,666.6667,99.52595,Kljun et al,,,,,,,,
37019,2025-08-27 17:00:00,3128,WWF,12.14705,-0.1117123,9.0,36000,96.36385,0.1430795,9.0,36000,7.769464,9.0,36000,-7.005781,36000.0,-9.475613,2.946725,-56.08299,-7.921715,7.168419,6.511497,-8.936049,-77.83447,-22.95604,0.5232447,-4.196089,0.6628027,-1.0,0.08062634,0.1540011,9.0,0.366264,-0.0183458,0.8647085,32.37989,11.26769,-1.52132,0.5499883,4.880884,32.30616,11.31267,-1.524605,0.5498539,4.860682,32.2144,18.48339,5.281096,0.8937557,4.835516,6.342033,100.8457,43.10828,-2.320698,0.8732194,-0.1712207,0.840981,0.08013039,0.5095644,32.83709,0.2752079,0,2.469307,2.326999,184.2196,19.44517,175.7804,7.240592,716.7263,1.178249,3.900556,0.2441672,0.917809,0.8848214,33.27029,0.5377856,149.7932,361.1294,57.81111,337.0611,492.7444,264.2695,22.62625,68.74179,9.681347,2.586611,0.2,31.28369,32.56452,25.9399,24.91578,27.09492,26.46704,32.0176,30.93848,25.17253,25.07846,24.62615,24.1895,38.32777,41.22611,11.89444,26.49889,18.765,25.01945,26.99075,31.59386,24.56123,24.24465,11.88277,21.75148,15.03432,6.645175,10.70759,1.0,3798.0,0.0,50.28096,140.7836,71.72972,54.26631,666.6667,99.50749,Kljun et al,,,,,,,,
37020,2025-08-27 17:30:00,3129,WWF,12.12327,-0.05765524,7.0,36000,74.65234,0.1107913,7.0,36000,-20.42873,7.0,36000,-21.25636,36000.0,-16.36339,-15.65072,-42.64444,-17.39613,-6.94932,0.8236313,-22.9742,-56.8058,-27.43316,-10.3874,-7.016635,0.6440235,0.0,-0.2736515,0.1134786,7.0,0.3141291,0.05615259,0.9801879,32.02444,11.01454,-2.295531,0.5269519,4.78351,31.83202,11.13135,-2.304074,0.5266125,4.731956,31.7755,18.5538,4.903837,0.8751238,4.716574,6.218805,100.8572,42.05343,-2.097003,0.8511645,0.8810671,1.009749,0.0994784,0.4650834,32.33951,0.2417697,0,2.416247,2.274575,157.21,19.61359,202.79,6.540609,717.4929,4.082941,3.741549,0.6916431,0.9448631,0.9100653,32.8141,0.5805165,70.09695,267.7211,43.82389,330.0089,486.0744,269.0808,16.79238,76.24356,9.674092,3.442177,0.2,30.39948,32.05334,25.49543,24.91335,26.41712,26.33573,31.49883,30.77789,24.97147,25.05784,24.37524,24.2063,38.29555,40.55055,11.835,26.44444,18.72833,24.88682,26.56714,31.21466,24.41381,24.15107,7.323483,14.16136,10.03703,3.438076,7.840267,1.0,3791.0,0.0,47.82426,142.5068,69.50249,52.44831,666.6667,97.59949,Kljun et al,,,,,,,,
37021,2025-08-27 18:00:00,3130,WWF,12.09296,0.008060105,7.0,36000,62.96907,0.09335849,7.0,36000,-34.12081,7.0,36000,-24.42953,36000.0,-33.44521,-28.02766,-68.44331,-32.26601,-27.09777,-11.39129,-31.82844,-76.79103,-37.943,-27.70134,-16.62753,1.050591,0.0,-0.5418661,0.1700067,7.0,0.3838168,0.07650865,0.7438442,31.10085,10.79146,-3.218554,0.4877493,4.541004,30.80237,10.97481,-3.231777,0.4872506,4.464856,30.92194,18.19109,3.941652,0.8152287,4.494815,5.810172,100.8541,39.77605,-2.317897,0.8286489,1.079561,0.7555833,0.1225167,0.4797117,31.27024,0.5469297,0,2.644719,2.556952,155.0262,14.75566,204.9738,6.67163,724.4312,0.5968531,3.474498,0.4575386,0.9413829,0.9092215,31.14401,0.5410661,-3.593247,173.1005,27.87667,326.4156,477.6255,273.7344,10.96536,83.74478,9.666626,5.209082,0.2,29.07442,31.41139,25.19536,24.95004,25.97842,26.27085,30.97914,30.61206,24.75985,25.06495,24.19276,24.23071,38.21556,40.10611,11.75944,26.37778,18.69889,24.6896,26.15152,30.84246,24.2582,24.04473,3.800776,8.347723,5.676994,0.6035699,5.236245,1.0,3776.0,0.0,54.27996,161.4936,78.92458,59.55434,666.6667,97.54787,Kljun et al,,,,,,,,
37022,2025-08-27 18:30:00,3131,WWF,12.0827,0.02016059,7.0,36000,27.82601,0.04117319,7.0,36000,-28.24658,7.0,36000,-6.374999,36000.0,-37.05622,-38.81131,-62.94503,-34.80001,-29.72818,-18.99658,-39.52856,-66.5767,-36.38297,-27.51283,-21.88561,0.01647989,0.0,-1.015114,0.1140929,7.0,0.313467,0.0769817,0.5093051,29.02155,17.55059,1.819844,0.703282,4.031589,28.76042,17.80839,1.80774,0.7026627,3.971318,28.8803,25.79218,7.263712,1.026712,3.998488,7.367223,100.8726,32.68655,-1.983117,0.7440506,0.539647,0.5826382,0.08305419,0.3543046,29.43094,0.6806092,0,2.116013,2.055235,164.7773,13.72774,195.2227,5.534793,727.9053,1.906469,5.044497,0.5514053,0.9429545,0.9083003,29.42575,0.8515874,-60.84201,87.83778,12.07222,326.3617,464.7039,278.3373,5.22498,91.24637,9.659222,10.57575,0.2,26.62064,29.61643,24.7824,24.80548,25.44831,25.99116,30.37096,30.32287,24.40231,24.90738,23.88605,24.13039,38.05556,39.62555,11.68722,26.30889,18.62833,24.47873,25.73819,30.46354,24.09565,23.91911,0.7172487,3.631664,1.582954,-2.21535,2.889031,1.0,3764.0,0.0,58.81145,177.7664,86.00627,64.84744,666.6667,96.96638,Kljun et al,,,,,,,,
37023,2025-08-27 19:00:00,3132,WWF,12.05328,-0.004403587,9.0,35999,0.7724389,0.001140455,9.0,35999,-13.8303,9.0,35999,8.950644,35999.0,-35.66312,-40.88846,-45.20811,-44.05141,-31.23297,-16.93467,-39.29966,-45.35473,-41.71868,-26.53411,-17.69018,0.1552122,0.0,-17.90472,0.03605236,9.0,0.1755757,0.06674249,0.3166734,26.67373,25.12038,5.064502,0.8807235,3.514608,26.50856,25.3611,5.056572,0.8802283,3.481079,26.56143,34.67775,9.689227,1.20811,3.491458,8.734978,100.9117,26.00851,-1.648499,0.5124683,-0.009043206,0.5488422,0.05361398,0.2636195,27.3426,0.6335018,0,1.73605,1.648524,180.3143,18.18746,179.6857,3.755871,736.7515,3.802896,6.365594,0.282147,0.9064222,0.9044951,26.5754,0.7342128,-118.1176,9.198333,1.018333,323.225,451.1972,282.9857,-0.4061154,98.74839,9.652048,38.46616,0.1,24.24752,26.9644,24.4276,24.65349,25.05611,25.72895,29.76921,30.04222,24.11262,24.7509,23.63161,24.03373,37.95,39.35833,11.60667,26.255,18.59167,24.25713,25.37059,30.06844,23.92555,23.77908,-1.588804,0.1466268,-2.33273,-4.698857,0.7555096,0.623,2416.0,0.0,42.67495,1699.944,194.8446,117.9305,666.6667,80.19361,KormannMeixner,,,,,,,,
37024,2025-08-27 19:30:00,3133,WWF,12.02724,0.1487074,9.0,36000,37.12443,0.05475146,9.0,36000,-43.32816,9.0,36000,-19.95541,36000.0,-41.4786,-43.08564,-60.21802,-45.7819,-36.44723,-21.86018,-39.5215,-57.81159,-39.67301,-29.82174,-20.89958,0.07354425,0.0,-1.167106,0.05178445,9.0,0.2100109,0.1740694,0.3203997,25.47425,28.50876,5.882224,0.9322804,3.272585,25.37279,28.68944,5.87727,0.9319447,3.253737,25.30644,39.13665,10.40256,1.267371,3.24001,9.201627,100.9458,23.21792,-1.646203,0.5025734,-0.2485401,0.5622094,0.0321319,0.2685889,26.25242,0.4501206,0,1.751012,1.664855,188.5856,17.9674,171.4144,4.242465,745.3455,2.866235,6.764991,0.3058164,0.9392127,0.9046981,25.31958,0.3826642,-125.474,-4.382222,0.09833333,322.3022,443.6539,287.7705,-6.294934,106.2496,9.644578,,0.0,23.18864,25.36244,24.05044,24.46854,24.64711,25.45343,29.14597,29.72396,23.80035,24.56531,23.37639,23.90278,37.87,39.17055,11.525,26.18055,18.55778,24.03183,25.03295,29.6539,23.7565,23.63348,-3.56415,-2.406426,-6.108889,-6.625487,-0.960606,0.5,1974.0,0.0,54.05774,175.2281,80.74747,60.69418,666.6667,94.88209,Kljun et al,,,,,,,,
37025,2025-08-27 20:00:00,3134,WWF,12.02208,0.05244595,8.0,36000,-9.841983,,8.0,36000,-18.88461,8.0,36000,-0.5432909,36000.0,-38.01429,-36.89065,-52.8591,-43.55309,-37.31336,-19.45525,-31.58869,-48.14719,-34.49696,-29.00979,-17.00547,0.3488842,0.0,1.918781,0.08924796,7.0,0.2749195,0.05756437,0.4046984,23.69528,38.15664,8.541462,1.119022,2.944388,23.56082,38.44342,8.534792,1.118524,2.92058,23.62637,49.40098,12.36492,1.443495,2.932292,10.54051,100.9761,18.02057,-1.707523,0.5514017,-0.4081147,0.6312208,0.01702709,0.3269759,24.61052,0.645075,0,1.856265,1.755614,193.4421,18.86141,166.5579,4.808797,756.6402,5.807984,8.169536,0.4524255,0.9386626,0.9041741,23.49862,0.6804288,-120.534,-4.2,0.05444444,321.09,437.1883,292.785,-11.81865,113.7508,9.637108,,0.0,21.99197,23.82435,23.70506,24.26836,24.24149,25.16843,28.57625,29.38769,23.48787,24.36493,23.12578,23.75446,37.76333,39.05111,11.45055,26.12055,18.515,23.82012,24.70891,29.24128,23.59541,23.48814,-5.301959,-4.711912,-9.056134,-8.30357,-2.449782,0.5,1966.0,0.0,57.42792,174.3749,84.09103,63.39234,666.6667,96.83682,Kljun et al,,,,,,,,
37026,2025-08-27 20:30:00,3135,WWF,12.01137,0.0994172,7.0,36000,5.832875,0.008575888,7.0,36000,-29.30749,7.0,36000,-13.98386,36000.0,-39.26148,-49.48589,-44.35049,-42.68269,-36.93215,-22.85621,-42.49949,-37.4921,-31.82041,-26.84119,-18.93998,0.3166318,0.0,-5.024536,0.03682442,7.0,0.176175,0.1386848,0.2148096,22.25558,44.41044,9.560287,1.197171,2.697129,22.18474,44.59853,9.556709,1.19688,2.685749,22.16144,56.91536,13.21943,1.525584,2.68175,11.19407,101.0155,14.88869,-1.454272,0.4197737,-0.2692218,0.4368452,0.02920049,0.2501507,23.30282,0.4323041,0,1.534884,1.478979,190.4882,15.45866,169.5118,4.531221,763.1337,2.275407,8.781559,0.05349305,0.9387601,0.9041166,22.06492,0.4035386,-113.6346,-3.962777,0.09388889,320.9472,430.2906,298.1264,-17.1191,121.2528,9.629915,,0.0,20.82777,22.28724,23.37807,24.08376,23.85808,24.90706,28.11442,29.0725,23.17332,24.17303,22.86829,23.62516,37.69222,38.95833,11.38611,26.05278,18.46166,23.61047,24.39319,28.86134,23.4369,23.34734,-6.98641,-6.858383,-10.86228,-10.09095,-3.916229,0.5,1956.0,0.0,36.58189,1563.882,172.7442,103.624,666.6667,81.56289,KormannMeixner,,,,,,,,
37027,2025-08-27 21:00:00,3136,WWF,11.98995,0.07556449,7.0,36000,14.14276,0.02077462,7.0,36000,-18.54716,7.0,36000,-2.767915,36000.0,-40.11917,-42.2746,-51.3402,-43.41494,-39.30504,-24.26106,-33.82383,-42.64051,-30.84954,-27.55773,-18.9092,0.06352275,0.0,-1.311425,0.04576488,7.0,0.1960557,0.07859553,0.1651817,21.25179,46.71115,9.403661,1.184725,2.536225,21.23691,46.76009,9.402897,1.184659,2.534128,21.12045,59.95505,13.04542,1.508428,2.51593,11.10727,101.0412,13.49469,-1.269106,0.3956667,-0.4951966,0.3595366,0.01356111,0.211056,22.33967,0.2771229,0,1.399467,1.362298,201.3153,13.2006,158.6847,3.299576,769.0742,2.316721,8.719818,0.1265267,0.9384851,0.9038077,21.03063,0.2223189,-109.6078,-3.802778,0.05166666,318.4266,424.0272,303.8946,-22.14691,128.7542,9.622519,,0.0,19.74639,21.22433,23.08131,23.89802,23.52597,24.65432,27.6735,28.77432,22.8982,23.97859,22.6361,23.49363,37.55778,38.81166,11.32167,26.02389,18.42722,23.39504,24.09291,28.50736,23.26623,23.19696,-8.450768,-8.699693,-12.5654,-11.74731,-5.351854,0.5,1949.0,0.0,26.34886,953.7405,116.8991,72.10879,666.6667,86.86563,KormannMeixner,,,,,,,,
37028,2025-08-27 21:30:00,3137,WWF,11.98642,0.1357403,9.0,36000,2.528152,0.00371074,9.0,36000,-27.34831,9.0,36000,-16.35534,36000.0,-39.76827,-35.83979,-54.57779,-44.91395,-39.67257,-23.83725,-26.20693,-44.38479,-30.50248,-26.55188,-17.25371,0.3780323,0.0,-10.81751,0.03515457,9.0,0.1715702,0.1320518,0.1558338,20.46441,47.72863,9.003624,1.153123,2.416507,20.42156,47.85807,9.001449,1.152948,2.410382,20.3,61.46804,12.65312,1.470072,2.392065,10.85516,101.057,12.57434,-1.277633,0.3651047,-0.294912,0.3861504,0.03324613,0.1710379,21.49157,0.3704103,0,1.355826,1.311226,192.9978,14.69103,167.0022,3.061681,775.7294,3.404504,8.51,0.06435016,0.9384856,0.9038033,20.24406,0.303758,-105.5658,-3.664444,0.03611111,317.5261,419.25,310.1938,-26.82858,136.2555,9.615045,,0.0,18.85941,20.44149,22.80385,23.71255,23.21234,24.41129,27.23089,28.48072,22.63382,23.78485,22.42024,23.35938,37.53111,38.70667,11.25611,25.93167,18.39722,23.18577,23.80998,28.15627,23.09631,23.04239,-9.632852,-10.193,-14.41148,-13.12069,-6.583541,0.5,1945.0,0.0,31.01475,1280.238,144.6404,87.57598,666.6667,83.92352,KormannMeixner,,,,,,,,
37029,2025-08-27 22:00:00,3138,WWF,11.96092,0.09781219,9.0,36000,4.78164,0.007013736,9.0,36000,-20.75017,9.0,36000,-9.251304,36000.0,-42.71946,-47.97919,-54.18721,-46.36817,-41.47717,-23.58559,-37.26266,-42.62321,-30.22405,-27.065,-15.86884,0.2632972,0.0,-4.339551,0.02046314,9.0,0.1307545,0.1311835,0.1443439,19.74573,49.55985,8.9019,1.14531,2.311274,19.74095,49.58514,8.901643,1.145285,2.310831,19.52514,63.79744,12.48875,1.45436,2.27982,10.76756,101.0432,11.65546,-1.332015,0.3984073,0.1984778,0.3117381,0.05402109,0.1810492,20.80145,0.3139532,0,1.375954,1.346722,171.5249,11.80627,188.4751,3.784513,781.7598,3.385664,8.473107,0.128728,0.9385146,0.9038269,19.60273,0.250726,-103.5158,-3.736666,0.065,314.8405,414.4066,317.1238,-31.07279,143.7574,9.607789,,0.0,17.88425,19.55182,22.53845,23.53731,22.87048,24.18113,26.80707,28.19002,22.36071,23.59722,22.2054,23.22984,37.39888,38.57111,11.2,25.86555,18.34333,22.99154,23.54263,27.81241,22.93628,22.89404,-10.71653,-11.56399,-16.14412,-14.41216,-7.716743,0.5,1948.0,0.0,53.94969,2419.215,258.9309,152.9817,666.6667,75.35218,KormannMeixner,,,,,,,,
37030,2025-08-27 22:30:00,3139,WWF,11.95423,0.08963764,9.0,36000,6.606626,0.009686769,9.0,36000,-15.57431,9.0,36000,-4.878056,36000.0,-41.48745,-41.14606,-51.57099,-46.51584,-41.72554,-26.4788,-29.25912,-38.58272,-28.78862,-26.00602,-17.60004,0.1520295,0.0,-2.357377,0.01279217,9.0,0.1033041,0.124469,0.1635783,19.32619,49.00556,8.348948,1.103157,2.251958,19.32663,49.02089,8.348948,1.103149,2.252394,19.09805,63.47824,12.0077,1.40899,2.220144,10.44691,101.0353,11.49245,-1.118938,0.3534993,0.01887686,0.4217254,0.05727378,0.1560211,20.34657,0.4167689,0,1.192674,1.119097,179.0335,20.11845,180.9665,2.835477,782.7225,3.98692,8.173002,0.09262448,0.9381939,0.9034997,19.14212,0.3914509,-100.5377,-3.573333,0.06833333,314.5072,411.3394,324.7613,-34.7704,151.259,9.600451,,0.0,17.33208,19.04088,22.25742,23.35011,22.52232,23.93837,26.39048,27.89437,22.08648,23.39911,21.98908,23.09287,37.31778,38.455,11.14,25.80111,18.29389,22.79242,23.26579,27.47741,22.76793,22.74239,-11.88694,-12.98827,-17.72722,-15.71952,-8.878759,0.5,1948.0,0.0,59.96512,2529.519,280.8745,167.063,666.6667,74.21993,KormannMeixner,,,,,,,,
37031,2025-08-27 23:00:00,3140,WWF,11.93729,0.07733694,9.0,36000,4.680722,0.006858565,9.0,36000,-13.57459,9.0,36000,-4.746953,36000.0,-42.51907,-45.33088,-51.48362,-46.21384,-40.87897,-28.68804,-32.30999,-37.17093,-27.19298,-23.8837,-18.69359,0.1665767,0.0,-2.900106,0.01704298,9.0,0.1191049,0.09388161,0.1597216,18.61336,51.39308,8.396664,1.106704,2.153777,18.65989,51.26093,8.399003,1.106875,2.160247,18.41108,66.16302,11.98484,1.406877,2.126653,10.45586,101.0336,10.53371,-1.210272,0.2994043,0.1250511,0.4633152,0.05579822,0.1230412,19.68103,0.2832583,0,1.291183,1.216715,174.1009,19.45258,185.8991,2.450993,788.5682,3.049252,8.219295,0.06423534,0.9381003,0.9036127,18.47693,0.1906342,-96.11465,-3.353333,0.007222222,315.0189,407.5694,333.137,-37.79903,158.7602,9.592974,,0.0,16.71298,18.46898,21.98533,23.17434,22.19843,23.7076,26.0071,27.61315,21.81573,23.21357,21.77813,22.96211,37.24666,38.38055,11.07889,25.79556,18.25944,22.59361,22.98971,27.13628,22.60996,22.58962,-13.02088,-14.31269,-19.02086,-16.99528,-9.994445,0.5,1943.0,0.0,52.66743,2397.233,254.2259,149.9867,666.6667,75.58984,KormannMeixner,,,,,,,,
37032,2025-08-27 23:30:00,3141,WWF,11.92913,0.005955443,9.0,36000,1.642346,0.002406298,9.0,36000,-2.938684,9.0,36000,-1.638182,36000.0,-45.34238,-47.98131,-56.46931,-46.76031,-48.4148,-27.08617,-33.65304,-40.83404,-26.71459,-30.0405,-15.97173,0.02730101,0.0,-1.789322,0.006101725,9.0,0.07125663,0.03396028,0.1368626,18.51422,52.15499,8.523193,1.116246,2.140359,18.57481,51.97771,8.526246,1.116474,2.148707,18.27104,67.18779,12.08564,1.416249,2.107978,10.53056,101.0348,10.32233,-0.9215947,0.2851328,0.4933325,0.4322225,0.08791432,0.07488795,19.60451,0.2516553,0,1.118041,1.045329,151.8397,20.65665,208.1603,2.409559,792.6157,3.7963,8.292969,0.06866517,0.9381946,0.9034635,18.40149,0.2710971,-92.88117,-3.403333,0.01055556,315.105,404.5167,342.2022,-40.03235,166.2617,9.585572,,0.0,15.92768,17.99975,21.70035,22.99055,21.87187,23.4713,25.64215,27.3354,21.52944,23.01623,21.54598,22.82611,37.12722,38.29167,11.03333,25.69222,18.21611,22.38559,22.72605,26.8333,22.43188,22.43556,-14.32827,-15.63528,-20.04571,-18.3743,-11.11444,0.5,1940.0,0.0,96.59628,5102.659,495.3021,287.7875,666.6667,62.15802,KormannMeixner,,,,,,,,
37033,2025-08-28 00:00:00,3142,WWF,11.90692,0.1191004,9.0,36000,10.71463,0.01569032,9.0,36000,-11.02784,9.0,36000,-5.849239,36000.0,-44.09306,-44.17299,-51.79215,-46.97678,-46.34854,-31.17485,-28.74981,-34.97728,-26.00268,-26.60556,-18.91902,0.006725446,0.0,-1.029232,0.01829671,9.0,0.1232699,0.07352763,0.238161,17.91385,53.56858,8.360423,1.104148,2.061192,18.02375,53.23825,8.365958,1.104552,2.075769,17.69464,69.09262,11.95917,1.404601,2.032952,10.46462,101.0385,9.712167,-0.9351504,0.3546596,-1.087131,0.5778787,-0.007370984,0.128821,19.04044,0.2902722,0,1.537028,1.434003,229.2979,20.97083,130.7021,2.854144,793.6599,4.883024,8.219981,0.1607765,0.9378245,0.9031366,17.8094,0.220173,-90.80808,-3.006111,0.0,313.895,401.5533,351.801,-41.35764,173.7637,9.578366,,0.0,15.54449,17.75774,21.44442,22.80425,21.6011,23.23837,25.30063,27.0681,21.26127,22.81821,21.31697,22.68699,37.09111,38.18166,10.98222,25.61333,18.16778,22.18416,22.46552,26.53787,22.26187,22.28005,-15.42318,-16.81487,-20.9741,-19.74298,-12.25583,0.5,1930.0,0.0,63.30728,3056.523,313.0074,184.1551,666.6667,71.77464,KormannMeixner,,,,,,,,
37034,2025-08-28 00:30:00,3143,WWF,11.90128,0.1437176,9.0,36000,10.09601,0.01478024,9.0,36000,-30.14244,9.0,36000,-17.42106,36000.0,-44.64017,-46.78658,-50.5378,-46.15531,-47.20318,-32.51798,-30.56835,-32.75484,-24.37103,-26.21336,-19.23354,0.4080387,0.0,-2.985578,0.03636298,9.0,0.1736807,0.1424951,0.1607002,17.60468,53.58503,8.078563,1.083054,2.02147,17.72916,53.20001,8.084842,1.083513,2.037627,17.41818,68.94068,11.66141,1.377158,1.997799,10.26997,101.0439,9.541141,-0.6666046,0.33766,-1.701036,0.394458,-0.03025295,0.2275721,18.72531,0.2893624,0,1.856701,1.826986,248.6007,10.24699,111.3993,3.291529,787.9731,3.780838,8.071563,0.0749559,0.9378203,0.903123,17.62542,0.2119187,-93.65524,-3.157222,0.01611111,311.8311,402.4266,121.6692,-41.69886,-58.73511,9.570891,,0.0,15.96588,17.53933,21.18955,22.61593,21.34204,23.0092,24.97337,26.80391,20.99922,22.61421,21.09804,22.54124,36.99222,38.12611,10.93222,25.54389,18.12778,21.98985,22.21684,26.25091,22.07594,22.11852,-16.21823,-17.78295,-21.78428,-20.98981,-13.28444,0.5,1927.0,0.0,53.83609,2507.017,262.5691,154.5525,666.6667,74.98588,KormannMeixner,,,,,,,,
37035,2025-08-28 01:00:00,3144,WWF,11.88756,0.08217902,3.0,36000,4.72384,0.00691368,3.0,36000,-15.03886,3.0,36000,-6.938698,36000.0,-41.18437,-45.47571,-49.59956,-40.99105,-41.9282,-27.92735,-28.67002,-31.06017,-18.734,-19.88234,-13.75585,0.1989266,0.0,-3.183609,0.02401876,1.0,0.1410849,0.08743747,0.1433607,17.28261,54.20583,7.950358,1.073637,1.980714,17.44806,53.68278,7.958708,1.074243,2.001706,17.1254,69.60628,11.52769,1.365017,1.961107,10.18968,101.0435,9.274635,-0.7629538,0.345527,-1.383423,0.362541,-0.02840004,0.1894636,18.43469,0.2349674,0,1.610522,1.579852,241.1233,11.17778,118.8767,3.130723,783.6254,2.530963,8.010223,0.06349066,0.9377875,0.9031017,17.31041,0.164574,-93.05937,-3.008333,0.01666667,310.9467,400.9594,11.48523,-41.03502,-171.2336,9.563427,,0.0,15.65698,17.23443,20.96469,22.42599,21.10476,22.78315,24.6741,26.54462,20.76376,22.41008,20.89043,22.38811,36.86889,38.02333,10.88611,25.53778,18.09278,21.80773,21.98848,25.9782,21.91632,21.95873,-16.80569,-18.53939,-22.25705,-22.04586,-14.17149,0.5,1924.0,0.0,59.19133,2810.105,290.7791,171.225,666.6667,73.16435,KormannMeixner,,,,,,,,
37036,2025-08-28 01:30:00,3145,WWF,11.8684,0.1163993,9.0,36000,5.673419,0.008301748,9.0,36000,-16.62845,9.0,36000,-9.497644,36000.0,-42.3803,-40.5558,-47.93488,-44.16344,-48.12319,-31.12418,-23.32721,-28.79538,-21.46494,-25.2402,-16.19274,0.2265687,0.0,-2.93094,0.01383284,9.0,0.1070225,0.1273488,0.07170814,17.10386,54.30751,7.809077,1.063366,1.958558,17.2338,53.90073,7.815627,1.063836,1.974994,16.93935,70.02276,11.43768,1.356913,1.938332,10.13568,101.0514,9.111584,-0.4751338,0.2397588,-1.484542,0.2547572,-0.04642061,0.1450199,18.21008,0.338085,0,1.576212,1.558724,252.2526,8.532044,107.7474,2.844932,789.3594,6.58784,7.938525,0.08127441,0.9377285,0.9030124,17.09718,0.2805193,-90.78543,-3.125556,0.002222222,310.8378,398.4422,20.9369,-39.40591,-163.7315,9.556281,,0.0,15.1507,17.04595,20.77691,22.26845,20.87746,22.59498,24.40859,26.31636,20.55846,22.23529,20.7149,22.25843,36.83833,37.93333,10.84,25.45555,18.02111,21.62689,21.77416,25.72014,21.74458,21.81274,-17.22859,-19.1395,-22.6985,-22.88299,-14.93145,0.5,1919.0,0.0,103.4039,5048.583,513.4057,300.8899,666.6667,61.45381,KormannMeixner,,,,,,,,
